id,Biosample.Summary,Biosample,GROUP,SECONDARY,COLOR,category,infoline,age,sex,type,origin,perturb,lifestage,Project2,Mark,Status,Life.Stage,Age,Age.Units,Sex,Treatment,Duration,Duration.Units,Multi.donor.,Donor.IDs,collated.DONORS,Accession,Assay,Target,Project,Lab,Month.Submitted,Replication.Type,Biosample.IDS,Link
BSS00762,K562,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,,,adult,ENCODE 2012,DNase-seq,released,adult,53,year,female,,NA,,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EOY,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"May, 2018",isogenic,"ENCBS566SQN,ENCBS696KRM",/experiments/ENCSR000EOY/
BSS00762,K562,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,,,adult,ENCODE 2012,H3K27ac,released,adult,53,year,female,,NA,,No,ENCDO000AAD,ENCDO000AAD,ENCSR000AKP,ChIP-seq,H3K27ac,ENCODE,/labs/bradley-bernstein/,"February, 2011",isogenic,"ENCBS674MPN,ENCBS639AAA",/experiments/ENCSR000AKP/
BSS00762,K562,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,,,adult,ENCODE 2012,H3K9ac,released,adult,53,year,female,,NA,,No,ENCDO000AAD,ENCDO000AAD,ENCSR000AKV,ChIP-seq,H3K9ac,ENCODE,/labs/bradley-bernstein/,"February, 2011",isogenic,"ENCBS639AAA,ENCBS674MPN",/experiments/ENCSR000AKV/
BSS00762,K562,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,,,adult,ENCODE 2012,H3K9ac,released,adult,53,year,female,,NA,,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EVZ,ChIP-seq,H3K9ac,ENCODE,/labs/peggy-farnham/,"May, 2011",isogenic,ENCBS667AAA,/experiments/ENCSR000EVZ/
BSS01038,K562 G1 phase,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,K562,G1_phase,adult,ENCODE,DNase-seq,released,adult,53,year,female,,NA,,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EKQ,DNase-seq,,ENCODE,/labs/gregory-crawford/,"August, 2012",unreplicated,ENCBS708KJA,/experiments/ENCSR000EKQ/
BSS01039,K562 G2 phase,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,K562,G2_phase,adult,ENCODE,DNase-seq,released,adult,53,year,female,,NA,,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EKP,DNase-seq,,ENCODE,/labs/gregory-crawford/,"August, 2012",unreplicated,ENCBS776AAA,/experiments/ENCSR000EKP/
BSS01056,K562 treated with 0.05% dimethyl sulfoxide for 72 hours,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,K562,0.05pct_dimethyl_sulfoxide_for_72_hours,adult,ENCODE,DNase-seq,released,adult,53,year,female,dimethyl sulfoxide,72,hour,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EKO,DNase-seq,,ENCODE,/labs/gregory-crawford/,"August, 2012",unreplicated,ENCBS779AAA,/experiments/ENCSR000EKO/
BSS01057,K562 treated with 1 ?M vorinostat for 72 hours,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,K562,1_mM_vorinostat_for_72_hours,adult,ENCODE,DNase-seq,released,adult,53,year,female,vorinostat,72,hour,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EKN,DNase-seq,,ENCODE,/labs/gregory-crawford/,"August, 2012",unreplicated,ENCBS778AAA,/experiments/ENCSR000EKN/
BSS01059,K562 treated with 500 ?M sodium butyrate for 72 hours,K562,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,53,female,cell line,K562,500_mM_sodium_butyrate_for_72_hours,adult,ENCODE,DNase-seq,released,adult,53,year,female,sodium butyrate,72,hour,No,ENCDO000AAD,ENCDO000AAD,ENCSR000EKR,DNase-seq,,ENCODE,/labs/gregory-crawford/,"March, 2012",unreplicated,ENCBS777AAA,/experiments/ENCSR000EKR/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K9me2,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR473TDG,ChIP-seq,H3K9me2,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS171YVY,ENCBS301UOD",/experiments/ENCSR473TDG/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K27me3,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR963HAR,ChIP-seq,H3K27me3,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV,ENCBS171YVY",/experiments/ENCSR963HAR/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K4me3,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR910XKX,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV",/experiments/ENCSR910XKX/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H4K20me1,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR159CDJ,ChIP-seq,H4K20me1,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV",/experiments/ENCSR159CDJ/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K9ac,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR058SHN,ChIP-seq,H3K9ac,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS171YVY,ENCBS850UIV",/experiments/ENCSR058SHN/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K9me3,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR978BQI,ChIP-seq,H3K9me3,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV",/experiments/ENCSR978BQI/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K27ac,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR660IQS,ChIP-seq,H3K27ac,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS171YVY,ENCBS850UIV",/experiments/ENCSR660IQS/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K4me2,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR870IGD,ChIP-seq,H3K4me2,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS850UIV,ENCBS301UOD",/experiments/ENCSR870IGD/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K79me2,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR604III,ChIP-seq,H3K79me2,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV",/experiments/ENCSR604III/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,DNase-seq,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR019JDO,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"November, 2015",isogenic,"ENCBS530UDH,ENCBS992KXS",/experiments/ENCSR019JDO/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K36me3,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR867UKC,ChIP-seq,H3K36me3,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS850UIV,ENCBS301UOD",/experiments/ENCSR867UKC/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H2AFZ,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR317NQG,ChIP-seq,H2AFZ,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV",/experiments/ENCSR317NQG/
BSS01065,Karpas-422,Karpas-422,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,72,female,cell line,,,adult,ENCODE,H3K4me1,released,adult,72,year,female,,NA,,No,ENCDO354AAA,ENCDO354AAA,ENCSR306VSH,ChIP-seq,H3K4me1,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS301UOD,ENCBS850UIV",/experiments/ENCSR306VSH/
BSS01066,KBM-7,KBM-7,Cancer,HSC & B-cell,#000000,Other,MYELOGENOUS LEUKEMIA,44,male,cell line,,,adult,ENCODE,DNase-seq,released,adult,44,year,male,,NA,,No,ENCDO763VKT,ENCDO763VKT,ENCSR426IEA,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"August, 2015",isogenic,"ENCBS815EDC,ENCBS322FGS",/experiments/ENCSR426IEA/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H2AFZ,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR499RMZ,ChIP-seq,H2AFZ,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR499RMZ/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K27ac,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR955IXZ,ChIP-seq,H3K27ac,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR955IXZ/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K4me1,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR976JHS,ChIP-seq,H3K4me1,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR976JHS/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K4me3,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR539TKY,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"January, 2017",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR539TKY/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H4K20me1,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR790QWJ,ChIP-seq,H4K20me1,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR790QWJ/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K4me2,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR806XIU,ChIP-seq,H3K4me2,ENCODE,/labs/bradley-bernstein/,"December, 2016",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR806XIU/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K9ac,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR521AIV,ChIP-seq,H3K9ac,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR521AIV/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K79me2,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR847UJW,ChIP-seq,H3K79me2,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS682HMC,ENCBS987CHP",/experiments/ENCSR847UJW/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K36me3,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR835YBD,ChIP-seq,H3K36me3,ENCODE,/labs/bradley-bernstein/,"January, 2017",isogenic,"ENCBS987CHP,ENCBS682HMC",/experiments/ENCSR835YBD/
BSS01104,KMS-11,KMS-11,Cancer,HSC & B-cell,#000000,Other,MYELOMA,67,female,cell line,,,adult,ENCODE,H3K27me3,released,adult,67,year,female,,NA,,No,ENCDO133EXU,ENCDO133EXU,ENCSR474VGQ,ChIP-seq,H3K27me3,ENCODE,/labs/bradley-bernstein/,"January, 2017",isogenic,"ENCBS682HMC,ENCBS987CHP",/experiments/ENCSR474VGQ/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K27me3,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR404LJZ,ChIP-seq,H3K27me3,ENCODE,/labs/bradley-bernstein/,"May, 2016",isogenic,"ENCBS241TLI,ENCBS981ZAE",/experiments/ENCSR404LJZ/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K27ac,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR758OEC,ChIP-seq,H3K27ac,ENCODE,/labs/bradley-bernstein/,"May, 2016",isogenic,"ENCBS241TLI,ENCBS981ZAE",/experiments/ENCSR758OEC/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K79me2,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR542YRH,ChIP-seq,H3K79me2,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS241TLI,ENCBS981ZAE",/experiments/ENCSR542YRH/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K9ac,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR872PRJ,ChIP-seq,H3K9ac,ENCODE,/labs/bradley-bernstein/,"June, 2016",isogenic,"ENCBS981ZAE,ENCBS241TLI",/experiments/ENCSR872PRJ/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H4K20me1,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR684BMS,ChIP-seq,H4K20me1,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS981ZAE,ENCBS205VYW",/experiments/ENCSR684BMS/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K36me3,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR120LGC,ChIP-seq,H3K36me3,ENCODE,/labs/bradley-bernstein/,"May, 2016",isogenic,"ENCBS981ZAE,ENCBS205VYW",/experiments/ENCSR120LGC/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K4me3,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR361FWQ,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"May, 2016",isogenic,"ENCBS241TLI,ENCBS981ZAE",/experiments/ENCSR361FWQ/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K4me1,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR094VCE,ChIP-seq,H3K4me1,ENCODE,/labs/bradley-bernstein/,"May, 2016",isogenic,"ENCBS981ZAE,ENCBS241TLI",/experiments/ENCSR094VCE/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,DNase-seq,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR458LIB,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"November, 2015",isogenic,"ENCBS523NFL,ENCBS299YQN",/experiments/ENCSR458LIB/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K9me3,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR461LTR,ChIP-seq,H3K9me3,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS981ZAE,ENCBS205VYW",/experiments/ENCSR461LTR/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K9me2,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR399VPY,ChIP-seq,H3K9me2,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS205VYW,ENCBS981ZAE",/experiments/ENCSR399VPY/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3K4me2,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR086YIH,ChIP-seq,H3K4me2,ENCODE,/labs/bradley-bernstein/,"June, 2016",isogenic,"ENCBS241TLI,ENCBS981ZAE",/experiments/ENCSR086YIH/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H3F3A,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR562SRW,ChIP-seq,H3F3A,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS981ZAE,ENCBS205VYW",/experiments/ENCSR562SRW/
BSS01274,MM.1S,MM.1S,Cancer,HSC & B-cell,#000000,Other,MYELOMA,42,female,cell line,,,adult,ENCODE,H2AFZ,released,adult,42,year,female,,NA,,No,ENCDO697GBW,ENCDO697GBW,ENCSR698CKZ,ChIP-seq,H2AFZ,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS241TLI,ENCBS981ZAE",/experiments/ENCSR698CKZ/
BSS01350,NAMALWA,NAMALWA,Cancer,HSC & B-cell,#000000,Other,BURKITT LYMPHOMA,3,female,cell line,,,child,ENCODE,DNase-seq,released,child,3,year,female,,NA,,No,ENCDO993XLR,ENCDO993XLR,ENCSR662HMO,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"November, 2015",isogenic,"ENCBS105ISO,ENCBS499IUK",/experiments/ENCSR662HMO/
BSS01351,NAMALWA treated with Sendai virus for 2 hours,NAMALWA,Cancer,HSC & B-cell,#000000,Other,BURKITT LYMPHOMA,3,female,cell line,NAMALWA,Sendai_virus_for_2_hours,child,ENCODE,DNase-seq,released,child,3,year,female,Sendai virus,2,hour,No,ENCDO993XLR,ENCDO993XLR,ENCSR301OGM,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"May, 2018",isogenic,"ENCBS566UPJ,ENCBS040JOT",/experiments/ENCSR301OGM/
BSS01356,NB4,NB4,Cancer,HSC & B-cell,#000000,Other,ACUTE PROMYELOCYTIC LEUKEMIA,23,female,cell line,,,adult,ENCODE,DNase-seq,released,adult,23,year,female,,NA,,No,ENCDO000ADG,ENCDO000ADG,ENCSR000EPL,DNase-seq,,ENCODE,/labs/john-stamatoyannopoulos/,"December, 2010",isogenic,"ENCBS032SIL,ENCBS390ENC",/experiments/ENCSR000EPL/
BSS01356,NB4,NB4,Cancer,HSC & B-cell,#000000,Other,ACUTE PROMYELOCYTIC LEUKEMIA,23,female,cell line,,,adult,ENCODE,H3K4me3,released,adult,23,year,female,,NA,,No,ENCDO000ADG,ENCDO000ADG,ENCSR000DWP,ChIP-seq,H3K4me3,ENCODE,/labs/john-stamatoyannopoulos/,"February, 2011",unreplicated,ENCBS390ENC,/experiments/ENCSR000DWP/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3K79me2,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR339FOO,ChIP-seq,H3K79me2,ENCODE,/labs/bradley-bernstein/,"January, 2017",isogenic,"ENCBS571AQH,ENCBS197CBA",/experiments/ENCSR339FOO/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3F3A,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR536SZD,ChIP-seq,H3F3A,ENCODE,/labs/bradley-bernstein/,"January, 2017",isogenic,"ENCBS197CBA,ENCBS571AQH",/experiments/ENCSR536SZD/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3K36me3,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR562JTY,ChIP-seq,H3K36me3,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS197CBA,ENCBS571AQH",/experiments/ENCSR562JTY/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3K4me1,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR011CSR,ChIP-seq,H3K4me1,ENCODE,/labs/bradley-bernstein/,"December, 2016",isogenic,"ENCBS197CBA,ENCBS571AQH",/experiments/ENCSR011CSR/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H2AFZ,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR559IFS,ChIP-seq,H2AFZ,ENCODE,/labs/bradley-bernstein/,"November, 2016",isogenic,"ENCBS197CBA,ENCBS571AQH",/experiments/ENCSR559IFS/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3K4me3,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR082NQB,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS197CBA,ENCBS571AQH",/experiments/ENCSR082NQB/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3K9ac,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR327OGS,ChIP-seq,H3K9ac,ENCODE,/labs/bradley-bernstein/,"January, 2017",isogenic,"ENCBS571AQH,ENCBS197CBA",/experiments/ENCSR327OGS/
BSS01365,NCI-H929,NCI-H929,Cancer,HSC & B-cell,#000000,Other,MYELOMA,62,female,cell line,,,adult,ENCODE,H3K4me2,released,adult,62,year,female,,NA,,No,ENCDO220OYR,ENCDO220OYR,ENCSR692HIO,ChIP-seq,H3K4me2,ENCODE,/labs/bradley-bernstein/,"October, 2016",isogenic,"ENCBS571AQH,ENCBS197CBA",/experiments/ENCSR692HIO/
BSS01389,OCI-LY1,OCI-LY1,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,44,male,cell line,,,adult,ENCODE,H3F3A,released,adult,44,year,male,,NA,,No,ENCDO350AAA,ENCDO350AAA,ENCSR678AFU,ChIP-seq,H3F3A,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS729LWO,ENCBS899DSB",/experiments/ENCSR678AFU/
BSS01389,OCI-LY1,OCI-LY1,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,44,male,cell line,,,adult,ENCODE,H3K4me2,released,adult,44,year,male,,NA,,No,ENCDO350AAA,ENCDO350AAA,ENCSR790EDQ,ChIP-seq,H3K4me2,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS729LWO,ENCBS397COL",/experiments/ENCSR790EDQ/
BSS01389,OCI-LY1,OCI-LY1,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,44,male,cell line,,,adult,ENCODE,H3K9ac,released,adult,44,year,male,,NA,,No,ENCDO350AAA,ENCDO350AAA,ENCSR076JBA,ChIP-seq,H3K9ac,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS729LWO,ENCBS397COL",/experiments/ENCSR076JBA/
BSS01389,OCI-LY1,OCI-LY1,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,44,male,cell line,,,adult,ENCODE,H3K4me3,released,adult,44,year,male,,NA,,No,ENCDO350AAA,ENCDO350AAA,ENCSR422JNY,ChIP-seq,H3K4me3,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS945KYE,ENCBS397COL",/experiments/ENCSR422JNY/
BSS01389,OCI-LY1,OCI-LY1,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,44,male,cell line,,,adult,ENCODE,H3K4me1,released,adult,44,year,male,,NA,,No,ENCDO350AAA,ENCDO350AAA,ENCSR184QUS,ChIP-seq,H3K4me1,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS397COL,ENCBS945KYE",/experiments/ENCSR184QUS/
BSS01389,OCI-LY1,OCI-LY1,Cancer,HSC & B-cell,#000000,Other,B CELL LYMPHOMA,44,male,cell line,,,adult,ENCODE,H3K9me3,released,adult,44,year,male,,NA,,No,ENCDO350AAA,ENCDO350AAA,ENCSR189AGR,ChIP-seq,H3K9me3,ENCODE,/labs/bradley-bernstein/,"July, 2014",isogenic,"ENCBS729LWO,ENCBS899DSB",/experiments/ENCSR189AGR/
